starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 30 19:04:42 2021	1612029882	0	2062	2062	2061
Sat Jan 30 19:04:17 2021	1612029857	0	2062	2062	2062
Sat Jan 30 19:04:45 2021	1612029885	0	2063	2063	2062
Sat Jan 30 19:04:28 2021	1612029868	0	2064	2064	2064
Sat Jan 30 19:04:39 2021	1612029879	0	2064	2065	2064
Sat Jan 30 19:04:35 2021	1612029875	0	2064	2065	2064
Sat Jan 30 19:04:42 2021	1612029882	0	2065	2065	2064
Sat Jan 30 19:04:33 2021	1612029873	0	2065	2065	2064
Sat Jan 30 19:04:11 2021	1612029851	0	2066	2066	2065
Sat Jan 30 19:04:27 2021	1612029867	0	2067	2067	2067
Sat Jan 30 19:04:27 2021	1612029867	0	2068	2068	2067
Sat Jan 30 19:04:25 2021	1612029865	0	2068	2068	2067
Sat Jan 30 19:04:44 2021	1612029884	0	2068	2068	2067
Sat Jan 30 19:04:28 2021	1612029868	0	2071	2071	2070
Sat Jan 30 19:04:48 2021	1612029888	0	2072	2072	2072
Sat Jan 30 19:04:43 2021	1612029883	0	2073	2073	2073
Sat Jan 30 19:04:34 2021	1612029874	0	2075	2075	2074
Sat Jan 30 19:04:44 2021	1612029884	0	2076	2076	2076
Sat Jan 30 19:04:10 2021	1612029850	1	2076	2076	2075
Sat Jan 30 19:04:23 2021	1612029863	0	2077	2077	2077
Sat Jan 30 19:04:33 2021	1612029873	0	2078	2079	2078
Sat Jan 30 19:04:24 2021	1612029864	0	2078	2079	2077
Sat Jan 30 19:04:48 2021	1612029888	0	2079	2079	2078
Sat Jan 30 19:04:16 2021	1612029856	0	2080	2080	2079
Sat Jan 30 19:04:45 2021	1612029885	0	2080	2080	2079
Sat Jan 30 19:04:16 2021	1612029856	0	2080	2080	2080
Sat Jan 30 19:04:10 2021	1612029850	1	2080	2081	2080
Sat Jan 30 19:04:21 2021	1612029861	0	2083	2084	2083
Sat Jan 30 19:04:43 2021	1612029883	0	2084	2084	2083
Sat Jan 30 19:04:10 2021	1612029850	1	2084	2085	2084
Sat Jan 30 19:04:23 2021	1612029863	0	2085	2085	2085
Sat Jan 30 19:04:43 2021	1612029883	0	2086	2086	2085
Sat Jan 30 19:04:44 2021	1612029884	0	2087	2087	2086
Sat Jan 30 19:04:20 2021	1612029860	0	2090	2090	2090
Sat Jan 30 19:04:17 2021	1612029857	0	2090	2090	2090
Sat Jan 30 19:04:23 2021	1612029863	0	2091	2091	2091
Sat Jan 30 19:04:39 2021	1612029879	0	2092	2092	2092
Sat Jan 30 19:04:47 2021	1612029887	0	2093	2093	2092
Sat Jan 30 19:04:27 2021	1612029867	0	2094	2094	2093
Sat Jan 30 19:04:43 2021	1612029883	0	2095	2095	2094
Sat Jan 30 19:04:40 2021	1612029880	0	2095	2095	2095
Sat Jan 30 19:04:43 2021	1612029883	0	2096	2096	2095
Sat Jan 30 19:04:45 2021	1612029885	0	2096	2097	2096
Sat Jan 30 19:04:43 2021	1612029883	0	2097	2097	2096
Sat Jan 30 19:04:17 2021	1612029857	0	2097	2097	2097
Sat Jan 30 19:04:19 2021	1612029859	0	2097	2097	2097
Sat Jan 30 19:04:17 2021	1612029857	0	2098	2098	2098
Sat Jan 30 19:04:48 2021	1612029888	0	2098	2098	2098
Sat Jan 30 19:04:22 2021	1612029862	0	2099	2099	2098
Sat Jan 30 19:04:42 2021	1612029882	0	2099	2099	2098
Sat Jan 30 19:04:44 2021	1612029884	0	2099	2100	2099
Sat Jan 30 19:04:29 2021	1612029869	0	2101	2101	2100
Sat Jan 30 19:04:19 2021	1612029859	0	2101	2101	2100
Sat Jan 30 19:04:44 2021	1612029884	0	2101	2101	2100
Sat Jan 30 19:04:16 2021	1612029856	0	2102	2102	2101
Sat Jan 30 19:04:28 2021	1612029868	0	2102	2102	2102
Sat Jan 30 19:04:33 2021	1612029873	0	2103	2103	2102
Sat Jan 30 19:04:16 2021	1612029856	0	2104	2104	2103
Sat Jan 30 19:04:16 2021	1612029856	0	2104	2105	2104
Sat Jan 30 19:04:27 2021	1612029867	0	2105	2105	2104
Sat Jan 30 19:04:43 2021	1612029883	0	2105	2105	2104
Sat Jan 30 19:04:17 2021	1612029857	0	2106	2106	2106
Sat Jan 30 19:04:19 2021	1612029859	0	2110	2110	2110
Sat Jan 30 19:04:19 2021	1612029859	0	2112	2113	2112
Sat Jan 30 19:04:29 2021	1612029869	0	2113	2113	2112
Sat Jan 30 19:04:11 2021	1612029851	0	2113	2113	2113
Sat Jan 30 19:04:19 2021	1612029859	0	2114	2114	2113
Sat Jan 30 19:04:36 2021	1612029876	0	2115	2115	2114
Sat Jan 30 19:04:44 2021	1612029884	0	2115	2115	2114
Sat Jan 30 19:04:14 2021	1612029854	0	2116	2117	2116
Sat Jan 30 19:04:17 2021	1612029857	0	2116	2117	2116
Sat Jan 30 19:04:43 2021	1612029883	0	2117	2117	2117
Sat Jan 30 19:04:23 2021	1612029863	0	2117	2118	2117
Sat Jan 30 19:04:32 2021	1612029872	0	2118	2118	2117
Sat Jan 30 19:04:10 2021	1612029850	1	2118	2119	2117
Sat Jan 30 19:04:11 2021	1612029851	0	2119	2119	2118
Sat Jan 30 19:04:23 2021	1612029863	0	2123	2123	2123
Sat Jan 30 19:04:25 2021	1612029865	0	2124	2125	2123
Sat Jan 30 19:04:21 2021	1612029861	0	2128	2128	2128
Sat Jan 30 19:04:45 2021	1612029885	0	2128	2129	2128
Sat Jan 30 19:04:32 2021	1612029872	0	2129	2129	2129
Sat Jan 30 19:04:48 2021	1612029888	0	2131	2131	2130
Sat Jan 30 19:04:23 2021	1612029863	0	2131	2132	2131
Sat Jan 30 19:04:16 2021	1612029856	0	2132	2132	2131
Sat Jan 30 19:04:44 2021	1612029884	0	2133	2133	2133
Sat Jan 30 19:04:43 2021	1612029883	0	2133	2133	2133
Sat Jan 30 19:04:48 2021	1612029888	0	2134	2134	2133
Sat Jan 30 19:04:39 2021	1612029879	0	2134	2135	2134
Sat Jan 30 19:04:16 2021	1612029856	0	2135	2135	2135
Sat Jan 30 19:04:16 2021	1612029856	0	2136	2136	2136
Sat Jan 30 19:04:16 2021	1612029856	0	2137	2137	2132
Sat Jan 30 19:04:43 2021	1612029883	0	2137	2137	2137
Sat Jan 30 19:04:43 2021	1612029883	0	2137	2138	2137
Sat Jan 30 19:04:26 2021	1612029866	0	2138	2139	2138
Sat Jan 30 19:04:23 2021	1612029863	1	2138	2139	2138
Sat Jan 30 19:04:27 2021	1612029867	0	2140	2140	2139
Sat Jan 30 19:04:28 2021	1612029868	0	2141	2141	2141
Sat Jan 30 19:04:23 2021	1612029863	0	2142	2142	2141
Sat Jan 30 19:04:24 2021	1612029864	0	2142	2142	2142
Sat Jan 30 19:04:21 2021	1612029861	0	2143	2143	2142
Sat Jan 30 19:04:24 2021	1612029864	0	2143	2143	2143
Sat Jan 30 19:04:11 2021	1612029851	0	2143	2143	2143
Sat Jan 30 19:04:23 2021	1612029863	0	2146	2146	2145
Sat Jan 30 19:04:44 2021	1612029884	0	2151	2151	2151
Sat Jan 30 19:04:23 2021	1612029863	0	2152	2152	2152
Sat Jan 30 19:04:15 2021	1612029855	0	2153	2153	2152
Sat Jan 30 19:04:27 2021	1612029867	0	2153	2153	2152
Sat Jan 30 19:04:45 2021	1612029885	0	2153	2153	2153
Sat Jan 30 19:04:34 2021	1612029874	0	2154	2154	2153
Sat Jan 30 19:04:24 2021	1612029864	0	2154	2154	2154
Sat Jan 30 19:04:28 2021	1612029868	0	2155	2155	2154
Sat Jan 30 19:04:48 2021	1612029888	0	2155	2155	2155
Sat Jan 30 19:04:37 2021	1612029877	0	2159	2159	2159
Sat Jan 30 19:04:24 2021	1612029864	0	2160	2160	2160
Sat Jan 30 19:04:33 2021	1612029873	0	2162	2162	2161
Sat Jan 30 19:04:30 2021	1612029870	0	2162	2162	2161
Sat Jan 30 19:04:21 2021	1612029861	0	2164	2164	2164
Sat Jan 30 19:04:28 2021	1612029868	0	2166	2166	2165
Sat Jan 30 19:04:17 2021	1612029857	0	2166	2166	2165
Sat Jan 30 19:04:47 2021	1612029887	0	2170	2170	2169
Sat Jan 30 19:04:48 2021	1612029888	0	2171	2171	2165
Sat Jan 30 19:04:45 2021	1612029885	0	2172	2172	2171
Sat Jan 30 19:04:24 2021	1612029864	0	2172	2172	2172
Sat Jan 30 19:04:17 2021	1612029857	0	2173	2174	2173
Sat Jan 30 19:04:17 2021	1612029857	0	2174	2174	2173
Sat Jan 30 19:04:45 2021	1612029885	0	2175	2175	2174
Sat Jan 30 19:04:21 2021	1612029861	0	2175	2175	2174
Sat Jan 30 19:04:11 2021	1612029851	0	2176	2176	2176
Sat Jan 30 19:04:43 2021	1612029883	0	2176	2177	2176
Sat Jan 30 19:04:42 2021	1612029882	0	2177	2177	2177
Sat Jan 30 19:04:25 2021	1612029865	0	2178	2178	2178
Sat Jan 30 19:04:45 2021	1612029885	0	2178	2179	2178
Sat Jan 30 19:04:44 2021	1612029884	0	2179	2179	2179
Sat Jan 30 19:04:10 2021	1612029850	1	2179	2180	2179
Sat Jan 30 19:04:11 2021	1612029851	0	2180	2180	2180
Sat Jan 30 19:04:28 2021	1612029868	0	2180	2180	2179
Sat Jan 30 19:04:17 2021	1612029857	0	2185	2185	2184
Sat Jan 30 19:04:42 2021	1612029882	0	2186	2186	2186
Sat Jan 30 19:04:20 2021	1612029860	0	2187	2187	2186
Sat Jan 30 19:04:48 2021	1612029888	0	2187	2187	2187
Sat Jan 30 19:04:20 2021	1612029860	0	2187	2187	2187
Sat Jan 30 19:04:47 2021	1612029887	0	2187	2187	2187
Sat Jan 30 19:04:47 2021	1612029887	0	2188	2188	2184
Sat Jan 30 19:04:17 2021	1612029857	0	2188	2188	2188
Sat Jan 30 19:04:42 2021	1612029882	0	2189	2189	2189
Sat Jan 30 19:04:16 2021	1612029856	0	2190	2190	2190
Sat Jan 30 19:04:27 2021	1612029867	0	2190	2190	2190
Sat Jan 30 19:04:48 2021	1612029888	0	2191	2191	2189
Sat Jan 30 19:04:23 2021	1612029863	0	2192	2192	2191
Sat Jan 30 19:04:28 2021	1612029868	0	2192	2192	2191
Sat Jan 30 19:04:28 2021	1612029868	0	2194	2194	2193
Sat Jan 30 19:04:23 2021	1612029863	0	2195	2195	2194
Sat Jan 30 19:04:19 2021	1612029859	0	2195	2195	2195
Sat Jan 30 19:04:31 2021	1612029871	0	2195	2195	2194
Sat Jan 30 19:04:23 2021	1612029863	0	2195	2195	2195
Sat Jan 30 19:04:19 2021	1612029859	0	2195	2195	2195
Sat Jan 30 19:04:19 2021	1612029859	0	2197	2197	2196
Sat Jan 30 19:04:47 2021	1612029887	0	2199	2199	2199
Sat Jan 30 19:04:17 2021	1612029857	0	2202	2202	2201
Sat Jan 30 19:04:18 2021	1612029858	0	2207	2207	2207
Sat Jan 30 19:04:21 2021	1612029861	0	2207	2208	2207
Sat Jan 30 19:04:48 2021	1612029888	0	2208	2208	2207
Sat Jan 30 19:04:21 2021	1612029861	0	2208	2208	2208
Sat Jan 30 19:04:21 2021	1612029861	0	2209	2209	2208
Sat Jan 30 19:04:29 2021	1612029869	0	2210	2210	2209
Sat Jan 30 19:04:25 2021	1612029865	0	2210	2210	2210
Sat Jan 30 19:04:18 2021	1612029858	0	2211	2211	2210
Sat Jan 30 19:04:25 2021	1612029865	0	2211	2211	2211
Sat Jan 30 19:04:45 2021	1612029885	0	2212	2212	2212
Sat Jan 30 19:04:19 2021	1612029859	0	2212	2213	2212
Sat Jan 30 19:04:17 2021	1612029857	0	2212	2213	2212
Sat Jan 30 19:04:47 2021	1612029887	0	2214	2215	2214
Sat Jan 30 19:04:39 2021	1612029879	0	2215	2215	2214
Sat Jan 30 19:04:17 2021	1612029857	0	2215	2216	2215
Sat Jan 30 19:04:46 2021	1612029886	0	2216	2216	2216
Sat Jan 30 19:04:19 2021	1612029859	0	2217	2217	2217
Sat Jan 30 19:04:24 2021	1612029864	0	2218	2218	2216
Sat Jan 30 19:04:21 2021	1612029861	0	2220	2220	2220
Sat Jan 30 19:04:24 2021	1612029864	0	2220	2221	2220
Sat Jan 30 19:04:10 2021	1612029850	1	2221	2222	2221
Sat Jan 30 19:04:46 2021	1612029886	0	2224	2225	2224
Sat Jan 30 19:04:11 2021	1612029851	0	2225	2225	2224
Sat Jan 30 19:04:27 2021	1612029867	0	2230	2230	2229
Sat Jan 30 19:04:24 2021	1612029864	0	2230	2231	2230
Sat Jan 30 19:04:19 2021	1612029859	0	2231	2231	2230
Sat Jan 30 19:04:45 2021	1612029885	0	2233	2233	2232
Sat Jan 30 19:04:17 2021	1612029857	0	2233	2233	2232
Sat Jan 30 19:04:33 2021	1612029873	0	2234	2234	2233
Sat Jan 30 19:04:21 2021	1612029861	0	2235	2235	2234
Sat Jan 30 19:04:13 2021	1612029853	0	2235	2235	2235
Sat Jan 30 19:04:47 2021	1612029887	0	2235	2236	2235
Sat Jan 30 19:04:32 2021	1612029872	0	2235	2236	2235
Sat Jan 30 19:04:19 2021	1612029859	0	2237	2237	2236
Sat Jan 30 19:04:17 2021	1612029857	0	2237	2238	2237
Sat Jan 30 19:04:24 2021	1612029864	0	2238	2238	2238
Sat Jan 30 19:04:48 2021	1612029888	0	2238	2238	2238
Sat Jan 30 19:04:45 2021	1612029885	0	2239	2239	2239
Sat Jan 30 19:04:47 2021	1612029887	0	2239	2240	2239
Sat Jan 30 19:04:42 2021	1612029882	0	2240	2240	2240
Sat Jan 30 19:04:18 2021	1612029858	0	2240	2240	2239
Sat Jan 30 19:04:21 2021	1612029861	0	2240	2241	2240
Sat Jan 30 19:04:23 2021	1612029863	0	2241	2241	2240
Sat Jan 30 19:04:13 2021	1612029853	0	2242	2242	2241
Sat Jan 30 19:04:45 2021	1612029885	0	2243	2243	2242
Sat Jan 30 19:04:46 2021	1612029886	0	2244	2244	2243
Sat Jan 30 19:04:45 2021	1612029885	0	2246	2246	2245
Sat Jan 30 19:04:33 2021	1612029873	0	2246	2246	2246
Sat Jan 30 19:04:23 2021	1612029863	0	2247	2247	2246
Sat Jan 30 19:04:27 2021	1612029867	0	2248	2249	2248
Sat Jan 30 19:04:16 2021	1612029856	0	2249	2249	2248
Sat Jan 30 19:04:21 2021	1612029861	0	2249	2249	2249
Sat Jan 30 19:04:45 2021	1612029885	0	2250	2250	2249
Sat Jan 30 19:04:22 2021	1612029862	0	2252	2252	2252
Sat Jan 30 19:04:24 2021	1612029864	0	2252	2252	2252
Sat Jan 30 19:04:46 2021	1612029886	0	2253	2253	2253
Sat Jan 30 19:04:24 2021	1612029864	0	2253	2254	2253
Sat Jan 30 19:04:25 2021	1612029865	0	2254	2254	2253
Sat Jan 30 19:04:23 2021	1612029863	0	2254	2254	2253
Sat Jan 30 19:04:45 2021	1612029885	0	2254	2254	2253
Sat Jan 30 19:04:19 2021	1612029859	0	2256	2256	2254
Sat Jan 30 19:04:26 2021	1612029866	0	2258	2259	2258
Sat Jan 30 19:04:16 2021	1612029856	0	2259	2259	2259
Sat Jan 30 19:04:14 2021	1612029854	0	2261	2261	2260
Sat Jan 30 19:04:25 2021	1612029865	0	2261	2261	2260
Sat Jan 30 19:04:19 2021	1612029859	0	2262	2262	2261
Sat Jan 30 19:04:16 2021	1612029856	0	2262	2262	2262
Sat Jan 30 19:04:15 2021	1612029855	0	2263	2263	2262
Sat Jan 30 19:04:26 2021	1612029866	0	2263	2263	2263
Sat Jan 30 19:04:19 2021	1612029859	0	2264	2264	2263
Sat Jan 30 19:04:44 2021	1612029884	0	2264	2265	2264
Sat Jan 30 19:04:20 2021	1612029860	0	2266	2266	2265
Sat Jan 30 19:04:29 2021	1612029869	0	2267	2267	2267
Sat Jan 30 19:04:18 2021	1612029858	0	2269	2270	2269
Sat Jan 30 19:04:24 2021	1612029864	0	2271	2271	2270
Sat Jan 30 19:04:44 2021	1612029884	0	2272	2272	2271
Sat Jan 30 19:04:22 2021	1612029862	0	2272	2272	2272
Sat Jan 30 19:04:10 2021	1612029850	0	2273	2273	2272
Sat Jan 30 19:04:24 2021	1612029864	0	2274	2274	2273
Sat Jan 30 19:04:44 2021	1612029884	0	2274	2274	2274
Sat Jan 30 19:04:25 2021	1612029865	0	2275	2275	2275
Sat Jan 30 19:04:47 2021	1612029887	0	2275	2275	2275
Sat Jan 30 19:04:23 2021	1612029863	0	2277	2277	2276
Sat Jan 30 19:04:19 2021	1612029859	0	2279	2279	2278
Sat Jan 30 19:04:19 2021	1612029859	0	2279	2279	2278
Sat Jan 30 19:04:19 2021	1612029859	0	2279	2279	2279
Sat Jan 30 19:04:23 2021	1612029863	0	2280	2280	2279
Sat Jan 30 19:04:25 2021	1612029865	0	2281	2281	2280
Sat Jan 30 19:04:44 2021	1612029884	0	2283	2283	2282
Sat Jan 30 19:04:25 2021	1612029865	0	2283	2283	2282
Sat Jan 30 19:04:22 2021	1612029862	0	2285	2285	2285
Sat Jan 30 19:04:42 2021	1612029882	0	2287	2287	2286
Sat Jan 30 19:04:27 2021	1612029867	0	2287	2287	2286
Sat Jan 30 19:04:48 2021	1612029888	0	2287	2287	2286
Sat Jan 30 19:04:23 2021	1612029863	0	2287	2287	2287
Sat Jan 30 19:04:31 2021	1612029871	0	2288	2288	2288
Sat Jan 30 19:04:20 2021	1612029860	0	2290	2290	2290
Sat Jan 30 19:04:21 2021	1612029861	0	2290	2290	2290
Sat Jan 30 19:04:13 2021	1612029853	0	2290	2291	2290
Sat Jan 30 19:04:47 2021	1612029887	0	2291	2291	2291
Sat Jan 30 19:04:45 2021	1612029885	0	2292	2292	2291
Sat Jan 30 19:04:43 2021	1612029883	0	2292	2292	2292
Sat Jan 30 19:04:27 2021	1612029867	0	2293	2294	2293
Sat Jan 30 19:04:47 2021	1612029887	0	2294	2294	2294
Sat Jan 30 19:04:19 2021	1612029859	0	2296	2296	2293
Sat Jan 30 19:04:44 2021	1612029884	0	2297	2297	2296
Sat Jan 30 19:04:23 2021	1612029863	0	2297	2297	2296
Sat Jan 30 19:04:47 2021	1612029887	0	2297	2297	2297
Sat Jan 30 19:04:47 2021	1612029887	0	2299	2299	2299
Sat Jan 30 19:04:23 2021	1612029863	0	2300	2300	2300
Sat Jan 30 19:04:25 2021	1612029865	0	2300	2301	2300
Sat Jan 30 19:04:23 2021	1612029863	0	2301	2301	2301
Sat Jan 30 19:04:21 2021	1612029861	0	2302	2302	2301
Sat Jan 30 19:04:36 2021	1612029876	0	2303	2303	2303
Sat Jan 30 19:04:45 2021	1612029885	0	2305	2305	2304
Sat Jan 30 19:04:20 2021	1612029860	0	2305	2305	2304
Sat Jan 30 19:04:47 2021	1612029887	0	2305	2306	2305
Sat Jan 30 19:04:46 2021	1612029886	0	2306	2307	2306
Sat Jan 30 19:04:28 2021	1612029868	0	2307	2307	2306
Sat Jan 30 19:04:23 2021	1612029863	0	2309	2309	2308
Sat Jan 30 19:04:26 2021	1612029866	0	2310	2310	2310
Sat Jan 30 19:04:23 2021	1612029863	0	2313	2313	2312
Sat Jan 30 19:04:23 2021	1612029863	0	2315	2315	2314
Sat Jan 30 19:04:33 2021	1612029873	0	2316	2316	2315
Sat Jan 30 19:04:13 2021	1612029853	0	2316	2316	2316
Sat Jan 30 19:04:20 2021	1612029860	0	2317	2317	2316
Sat Jan 30 19:04:13 2021	1612029853	0	2318	2318	2317
Sat Jan 30 19:04:20 2021	1612029860	0	2319	2319	2319
Sat Jan 30 19:04:47 2021	1612029887	0	2320	2320	2319
Sat Jan 30 19:04:25 2021	1612029865	0	2322	2322	2321
Sat Jan 30 19:04:14 2021	1612029854	0	2324	2324	2323
Sat Jan 30 19:04:43 2021	1612029883	0	2324	2324	2324
Sat Jan 30 19:04:36 2021	1612029876	0	2326	2326	2325
Sat Jan 30 19:04:46 2021	1612029886	0	2329	2329	2327
Sat Jan 30 19:04:19 2021	1612029859	0	2330	2330	2329
Sat Jan 30 19:04:24 2021	1612029864	0	2330	2330	2329
Sat Jan 30 19:04:40 2021	1612029880	0	2331	2332	2331
Sat Jan 30 19:04:45 2021	1612029885	0	2332	2332	2331
Sat Jan 30 19:04:18 2021	1612029858	0	2333	2333	2332
Sat Jan 30 19:04:25 2021	1612029865	0	2333	2333	2333
Sat Jan 30 19:04:24 2021	1612029864	0	2333	2333	2333
Sat Jan 30 19:04:22 2021	1612029862	0	2334	2334	2334
Sat Jan 30 19:04:45 2021	1612029885	0	2335	2335	2334
Sat Jan 30 19:04:19 2021	1612029859	0	2335	2335	2334
Sat Jan 30 19:04:19 2021	1612029859	0	2336	2336	2335
Sat Jan 30 19:04:48 2021	1612029888	0	2336	2336	2336
Sat Jan 30 19:04:44 2021	1612029884	0	2336	2336	2336
Sat Jan 30 19:04:45 2021	1612029885	0	2337	2337	2336
Sat Jan 30 19:04:15 2021	1612029855	0	2338	2339	2338
Sat Jan 30 19:04:21 2021	1612029861	0	2339	2339	2338
Sat Jan 30 19:04:23 2021	1612029863	0	2340	2340	2339
Sat Jan 30 19:04:25 2021	1612029865	0	2342	2342	2342
Sat Jan 30 19:04:32 2021	1612029872	0	2346	2346	2345
Sat Jan 30 19:04:21 2021	1612029861	0	2346	2347	2346
Sat Jan 30 19:04:21 2021	1612029861	0	2346	2347	2346
Sat Jan 30 19:04:25 2021	1612029865	0	2347	2347	2347
Sat Jan 30 19:04:46 2021	1612029886	0	2350	2350	2349
Sat Jan 30 19:04:26 2021	1612029866	0	2350	2350	2350
Sat Jan 30 19:04:17 2021	1612029857	0	2350	2350	2350
Sat Jan 30 19:04:47 2021	1612029887	0	2351	2351	2350
Sat Jan 30 19:04:45 2021	1612029885	0	2351	2351	2351
Sat Jan 30 19:04:23 2021	1612029863	0	2352	2353	2352
Sat Jan 30 19:04:25 2021	1612029865	0	2352	2353	2352
Sat Jan 30 19:04:27 2021	1612029867	0	2354	2354	2353
Sat Jan 30 19:04:19 2021	1612029859	0	2354	2354	2354
Sat Jan 30 19:04:47 2021	1612029887	0	2355	2355	2354
Sat Jan 30 19:04:44 2021	1612029884	0	2355	2355	2355
Sat Jan 30 19:04:45 2021	1612029885	0	2355	2356	2355
Sat Jan 30 19:04:14 2021	1612029854	0	2356	2356	2356
Sat Jan 30 19:04:45 2021	1612029885	0	2356	2356	2356
Sat Jan 30 19:04:47 2021	1612029887	0	2357	2357	2356
Sat Jan 30 19:04:25 2021	1612029865	0	2358	2358	2357
Sat Jan 30 19:04:27 2021	1612029867	0	2360	2360	2360
Sat Jan 30 19:04:45 2021	1612029885	0	2360	2361	2360
Sat Jan 30 19:04:19 2021	1612029859	0	2361	2361	2360
Sat Jan 30 19:04:47 2021	1612029887	0	2362	2362	2362
Sat Jan 30 19:04:26 2021	1612029866	0	2363	2363	2363
Sat Jan 30 19:04:14 2021	1612029854	0	2363	2364	2363
Sat Jan 30 19:04:45 2021	1612029885	0	2363	2364	2363
Sat Jan 30 19:04:27 2021	1612029867	0	2363	2364	2363
Sat Jan 30 19:04:47 2021	1612029887	0	2366	2367	2366
Sat Jan 30 19:04:26 2021	1612029866	0	2368	2368	2367
Sat Jan 30 19:04:21 2021	1612029861	0	2368	2368	2367
Sat Jan 30 19:04:16 2021	1612029856	0	2369	2369	2368
Sat Jan 30 19:04:47 2021	1612029887	0	2369	2369	2369
Sat Jan 30 19:04:46 2021	1612029886	0	2371	2371	2371
Sat Jan 30 19:04:19 2021	1612029859	0	2374	2374	2373
Sat Jan 30 19:04:46 2021	1612029886	0	2374	2375	2374
Sat Jan 30 19:04:18 2021	1612029858	0	2374	2375	2374
Sat Jan 30 19:04:19 2021	1612029859	0	2375	2375	2375
Sat Jan 30 19:04:16 2021	1612029856	0	2378	2378	2378
Sat Jan 30 19:04:19 2021	1612029859	0	2380	2381	2380
Sat Jan 30 19:04:26 2021	1612029866	0	2381	2381	2380
Sat Jan 30 19:04:11 2021	1612029851	0	2381	2381	2381
Sat Jan 30 19:04:19 2021	1612029859	0	2383	2383	2382
Sat Jan 30 19:04:19 2021	1612029859	0	2383	2384	2383
Sat Jan 30 19:04:23 2021	1612029863	0	2384	2384	2384
Sat Jan 30 19:04:19 2021	1612029859	0	2385	2385	2384
Sat Jan 30 19:04:44 2021	1612029884	0	2387	2388	2387
Sat Jan 30 19:04:17 2021	1612029857	0	2389	2389	2388
Sat Jan 30 19:04:19 2021	1612029859	0	2391	2391	2390
Sat Jan 30 19:04:27 2021	1612029867	0	2391	2391	2391
Sat Jan 30 19:04:26 2021	1612029866	0	2391	2392	2391
Sat Jan 30 19:04:19 2021	1612029859	0	2392	2392	2391
Sat Jan 30 19:04:46 2021	1612029886	0	2392	2392	2392
Sat Jan 30 19:04:12 2021	1612029852	0	2394	2394	2393
Sat Jan 30 19:04:21 2021	1612029861	0	2395	2395	2394
Sat Jan 30 19:04:47 2021	1612029887	0	2395	2395	2395
Sat Jan 30 19:04:23 2021	1612029863	0	2396	2396	2395
Sat Jan 30 19:04:25 2021	1612029865	0	2397	2397	2396
Sat Jan 30 19:04:23 2021	1612029863	0	2398	2398	2397
Sat Jan 30 19:04:16 2021	1612029856	0	2399	2399	2399
Sat Jan 30 19:04:16 2021	1612029856	0	2399	2400	2399
Sat Jan 30 19:04:19 2021	1612029859	0	2400	2400	2400
Sat Jan 30 19:04:13 2021	1612029853	0	2401	2401	2400
Sat Jan 30 19:04:42 2021	1612029882	0	2401	2401	2401
Sat Jan 30 19:04:18 2021	1612029858	0	2402	2402	2402
Sat Jan 30 19:04:42 2021	1612029882	0	2402	2403	2402
Sat Jan 30 19:04:16 2021	1612029856	0	2404	2404	2404
Sat Jan 30 19:04:13 2021	1612029853	0	2405	2405	2404
Sat Jan 30 19:04:46 2021	1612029886	0	2405	2405	2405
Sat Jan 30 19:04:23 2021	1612029863	0	2405	2406	2405
Sat Jan 30 19:04:27 2021	1612029867	0	2408	2409	2408
Sat Jan 30 19:04:46 2021	1612029886	0	2410	2410	2409
Sat Jan 30 19:04:46 2021	1612029886	0	2410	2410	2410
Sat Jan 30 19:04:25 2021	1612029865	0	2410	2411	2410
Sat Jan 30 19:04:16 2021	1612029856	0	2415	2416	2415
Sat Jan 30 19:04:16 2021	1612029856	0	2416	2416	2415
Sat Jan 30 19:04:24 2021	1612029864	0	2417	2417	2416
Sat Jan 30 19:04:23 2021	1612029863	0	2417	2417	2416
Sat Jan 30 19:04:25 2021	1612029865	0	2418	2418	2418
Sat Jan 30 19:04:21 2021	1612029861	0	2418	2418	2418
Sat Jan 30 19:04:23 2021	1612029863	0	2420	2420	2420
Sat Jan 30 19:04:16 2021	1612029856	0	2421	2421	2420
Sat Jan 30 19:04:44 2021	1612029884	0	2423	2423	2422
Sat Jan 30 19:04:17 2021	1612029857	0	2423	2423	2423
Sat Jan 30 19:04:22 2021	1612029862	0	2424	2424	2423
Sat Jan 30 19:04:45 2021	1612029885	0	2424	2425	2424
Sat Jan 30 19:04:45 2021	1612029885	0	2426	2426	2426
Sat Jan 30 19:04:24 2021	1612029864	0	2426	2427	2426
Sat Jan 30 19:04:25 2021	1612029865	0	2427	2427	2427
Sat Jan 30 19:04:23 2021	1612029863	0	2427	2427	2426
Sat Jan 30 19:04:25 2021	1612029865	0	2428	2428	2427
Sat Jan 30 19:04:21 2021	1612029861	0	2429	2429	2428
Sat Jan 30 19:04:13 2021	1612029853	0	2429	2429	2429
Sat Jan 30 19:04:46 2021	1612029886	0	2430	2430	2430
Sat Jan 30 19:04:19 2021	1612029859	0	2434	2434	2428
Sat Jan 30 19:04:21 2021	1612029861	0	2434	2434	2432
Sat Jan 30 19:04:44 2021	1612029884	0	2435	2435	2435
Sat Jan 30 19:04:25 2021	1612029865	0	2436	2436	2436
Sat Jan 30 19:04:43 2021	1612029883	0	2440	2440	2440
Sat Jan 30 19:04:19 2021	1612029859	0	2441	2441	2440
