starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 30 19:07:45 2021	1612030065	0	4222	4223	4222
Sat Jan 30 19:07:43 2021	1612030063	0	4228	4229	4228
Sat Jan 30 19:07:29 2021	1612030049	0	4230	4231	4230
Sat Jan 30 19:07:14 2021	1612030034	0	4234	4234	4234
Sat Jan 30 19:07:14 2021	1612030034	0	4234	4234	4233
Sat Jan 30 19:07:14 2021	1612030034	0	4235	4235	4234
Sat Jan 30 19:07:25 2021	1612030045	0	4240	4240	4240
Sat Jan 30 19:07:25 2021	1612030045	0	4240	4241	4240
Sat Jan 30 19:07:25 2021	1612030045	0	4242	4242	4241
Sat Jan 30 19:07:14 2021	1612030034	0	4242	4242	4241
Sat Jan 30 19:07:44 2021	1612030064	0	4244	4245	4244
Sat Jan 30 19:07:45 2021	1612030065	0	4244	4245	4244
Sat Jan 30 19:07:14 2021	1612030034	0	4248	4249	4248
Sat Jan 30 19:07:25 2021	1612030045	0	4249	4249	4248
Sat Jan 30 19:07:08 2021	1612030028	0	4251	4252	4251
Sat Jan 30 19:07:16 2021	1612030036	0	4254	4254	4253
Sat Jan 30 19:07:27 2021	1612030047	0	4254	4255	4254
Sat Jan 30 19:07:08 2021	1612030028	0	4255	4255	4254
Sat Jan 30 19:07:14 2021	1612030034	0	4255	4255	4254
Sat Jan 30 19:07:28 2021	1612030048	0	4256	4256	4255
Sat Jan 30 19:07:44 2021	1612030064	0	4257	4257	4257
Sat Jan 30 19:07:25 2021	1612030045	0	4258	4258	4258
Sat Jan 30 19:07:21 2021	1612030041	1	4258	4258	4257
Sat Jan 30 19:07:43 2021	1612030063	0	4260	4261	4260
Sat Jan 30 19:07:35 2021	1612030055	0	4261	4261	4261
Sat Jan 30 19:07:15 2021	1612030035	0	4261	4261	4261
Sat Jan 30 19:07:14 2021	1612030034	0	4262	4262	4261
Sat Jan 30 19:07:14 2021	1612030034	0	4262	4263	4262
Sat Jan 30 19:07:14 2021	1612030034	0	4265	4265	4265
Sat Jan 30 19:07:16 2021	1612030036	0	4268	4268	4267
Sat Jan 30 19:07:46 2021	1612030066	0	4269	4269	4269
Sat Jan 30 19:07:16 2021	1612030036	0	4269	4269	4269
Sat Jan 30 19:07:26 2021	1612030046	0	4271	4271	4270
Sat Jan 30 19:07:09 2021	1612030029	0	4272	4272	4271
Sat Jan 30 19:07:16 2021	1612030036	0	4272	4272	4271
Sat Jan 30 19:06:54 2021	1612030014	2	4273	4276	4273
Sat Jan 30 19:07:16 2021	1612030036	0	4277	4277	4276
Sat Jan 30 19:08:11 2021	1612030091	0	4279	4279	4279
Sat Jan 30 19:07:25 2021	1612030045	0	4280	4280	4279
Sat Jan 30 19:07:25 2021	1612030045	0	4280	4280	4280
Sat Jan 30 19:07:14 2021	1612030034	0	4281	4281	4280
Sat Jan 30 19:07:45 2021	1612030065	0	4281	4281	4280
Sat Jan 30 19:07:26 2021	1612030046	0	4281	4281	4281
Sat Jan 30 19:07:35 2021	1612030055	0	4281	4281	4281
Sat Jan 30 19:07:35 2021	1612030055	0	4283	4283	4282
Sat Jan 30 19:07:43 2021	1612030063	0	4283	4284	4283
Sat Jan 30 19:07:02 2021	1612030022	0	4286	4286	4285
Sat Jan 30 19:06:59 2021	1612030019	0	4288	4288	4287
Sat Jan 30 19:07:45 2021	1612030065	0	4288	4288	4287
Sat Jan 30 19:07:25 2021	1612030045	0	4291	4291	4290
Sat Jan 30 19:07:07 2021	1612030027	0	4291	4291	4290
Sat Jan 30 19:07:21 2021	1612030041	0	4293	4293	4292
Sat Jan 30 19:07:16 2021	1612030036	0	4295	4295	4294
Sat Jan 30 19:07:16 2021	1612030036	0	4297	4297	4296
Sat Jan 30 19:07:46 2021	1612030066	0	4301	4301	4300
Sat Jan 30 19:07:45 2021	1612030065	0	4304	4304	4304
Sat Jan 30 19:07:57 2021	1612030077	0	4304	4304	4304
Sat Jan 30 19:07:45 2021	1612030065	0	4306	4306	4305
Sat Jan 30 19:07:43 2021	1612030063	0	4307	4308	4307
Sat Jan 30 19:06:54 2021	1612030014	1	4306	4308	4306
Sat Jan 30 19:07:25 2021	1612030045	0	4314	4314	4313
Sat Jan 30 19:07:44 2021	1612030064	0	4314	4314	4313
Sat Jan 30 19:07:46 2021	1612030066	0	4315	4315	4314
Sat Jan 30 19:07:44 2021	1612030064	0	4319	4319	4318
Sat Jan 30 19:07:18 2021	1612030038	0	4319	4319	4318
Sat Jan 30 19:07:57 2021	1612030077	0	4321	4321	4320
Sat Jan 30 19:07:25 2021	1612030045	0	4321	4321	4321
Sat Jan 30 19:07:18 2021	1612030038	0	4321	4321	4321
Sat Jan 30 19:07:21 2021	1612030041	0	4324	4324	4323
Sat Jan 30 19:07:21 2021	1612030041	0	4325	4325	4325
Sat Jan 30 19:07:15 2021	1612030035	0	4325	4325	4325
Sat Jan 30 19:07:45 2021	1612030065	0	4326	4326	4325
Sat Jan 30 19:07:18 2021	1612030038	0	4326	4327	4326
Sat Jan 30 19:07:16 2021	1612030036	0	4327	4327	4327
Sat Jan 30 19:07:15 2021	1612030035	0	4329	4330	4329
Sat Jan 30 19:07:15 2021	1612030035	0	4330	4331	4330
Sat Jan 30 19:07:57 2021	1612030077	0	4332	4333	4332
Sat Jan 30 19:07:57 2021	1612030077	0	4335	4335	4334
Sat Jan 30 19:07:46 2021	1612030066	0	4335	4335	4335
Sat Jan 30 19:07:57 2021	1612030077	0	4335	4336	4335
Sat Jan 30 19:07:43 2021	1612030063	0	4335	4336	4335
Sat Jan 30 19:07:18 2021	1612030038	0	4336	4336	4336
Sat Jan 30 19:07:15 2021	1612030035	0	4338	4338	4337
Sat Jan 30 19:07:21 2021	1612030041	0	4339	4339	4338
Sat Jan 30 19:08:07 2021	1612030087	0	4340	4340	4339
Sat Jan 30 19:07:15 2021	1612030035	0	4340	4341	4340
Sat Jan 30 19:07:19 2021	1612030039	0	4342	4342	4342
Sat Jan 30 19:07:16 2021	1612030036	0	4344	4344	4343
Sat Jan 30 19:07:18 2021	1612030038	0	4344	4345	4344
Sat Jan 30 19:07:21 2021	1612030041	0	4344	4345	4344
Sat Jan 30 19:07:35 2021	1612030055	0	4347	4347	4347
Sat Jan 30 19:07:45 2021	1612030065	0	4348	4348	4347
Sat Jan 30 19:07:21 2021	1612030041	0	4348	4348	4348
Sat Jan 30 19:07:25 2021	1612030045	0	4349	4349	4348
Sat Jan 30 19:07:57 2021	1612030077	0	4349	4350	4349
Sat Jan 30 19:07:19 2021	1612030039	0	4350	4350	4349
Sat Jan 30 19:07:15 2021	1612030035	0	4350	4350	4349
Sat Jan 30 19:07:21 2021	1612030041	0	4352	4352	4352
Sat Jan 30 19:07:15 2021	1612030035	0	4353	4353	4352
Sat Jan 30 19:07:16 2021	1612030036	0	4354	4354	4353
Sat Jan 30 19:07:57 2021	1612030077	0	4354	4354	4353
Sat Jan 30 19:07:09 2021	1612030029	0	4361	4361	4360
Sat Jan 30 19:07:21 2021	1612030041	0	4362	4362	4361
Sat Jan 30 19:07:25 2021	1612030045	0	4362	4362	4362
Sat Jan 30 19:07:15 2021	1612030035	0	4364	4364	4363
Sat Jan 30 19:07:06 2021	1612030026	0	4365	4365	4364
Sat Jan 30 19:07:44 2021	1612030064	0	4366	4366	4365
Sat Jan 30 19:08:08 2021	1612030088	0	4365	4366	4365
Sat Jan 30 19:07:46 2021	1612030066	0	4367	4367	4366
Sat Jan 30 19:07:15 2021	1612030035	0	4368	4368	4367
Sat Jan 30 19:07:06 2021	1612030026	0	4368	4368	4368
Sat Jan 30 19:07:18 2021	1612030038	0	4368	4369	4368
Sat Jan 30 19:07:44 2021	1612030064	0	4369	4369	4369
Sat Jan 30 19:07:44 2021	1612030064	0	4372	4373	4372
Sat Jan 30 19:07:44 2021	1612030064	0	4373	4373	4372
Sat Jan 30 19:07:57 2021	1612030077	0	4375	4375	4374
Sat Jan 30 19:07:46 2021	1612030066	0	4376	4376	4375
Sat Jan 30 19:08:06 2021	1612030086	0	4376	4376	4375
Sat Jan 30 19:08:03 2021	1612030083	0	4376	4376	4376
Sat Jan 30 19:06:59 2021	1612030019	0	4377	4377	4376
Sat Jan 30 19:07:46 2021	1612030066	0	4379	4379	4378
Sat Jan 30 19:07:46 2021	1612030066	0	4379	4379	4379
Sat Jan 30 19:07:57 2021	1612030077	0	4380	4380	4380
Sat Jan 30 19:06:58 2021	1612030018	0	4381	4381	4380
Sat Jan 30 19:07:18 2021	1612030038	0	4382	4382	4380
Sat Jan 30 19:08:07 2021	1612030087	0	4383	4383	4382
Sat Jan 30 19:06:59 2021	1612030019	0	4386	4386	4385
Sat Jan 30 19:07:09 2021	1612030029	0	4387	4387	4387
Sat Jan 30 19:07:51 2021	1612030071	0	4388	4388	4388
Sat Jan 30 19:07:15 2021	1612030035	0	4388	4388	4387
Sat Jan 30 19:07:15 2021	1612030035	0	4390	4390	4389
Sat Jan 30 19:07:57 2021	1612030077	0	4391	4391	4390
Sat Jan 30 19:07:18 2021	1612030038	0	4391	4391	4390
Sat Jan 30 19:06:58 2021	1612030018	0	4393	4393	4393
Sat Jan 30 19:07:57 2021	1612030077	0	4393	4393	4393
Sat Jan 30 19:07:57 2021	1612030077	0	4393	4394	4393
Sat Jan 30 19:07:21 2021	1612030041	0	4398	4398	4397
Sat Jan 30 19:08:06 2021	1612030086	0	4401	4401	4400
Sat Jan 30 19:08:08 2021	1612030088	0	4402	4402	4402
Sat Jan 30 19:07:18 2021	1612030038	0	4405	4405	4403
Sat Jan 30 19:07:34 2021	1612030054	0	4405	4405	4405
Sat Jan 30 19:07:45 2021	1612030065	0	4407	4407	4406
Sat Jan 30 19:07:46 2021	1612030066	0	4407	4407	4407
Sat Jan 30 19:07:18 2021	1612030038	0	4407	4408	4406
Sat Jan 30 19:07:18 2021	1612030038	0	4408	4408	4406
Sat Jan 30 19:07:45 2021	1612030065	0	4408	4408	4408
Sat Jan 30 19:08:09 2021	1612030089	0	4413	4413	4412
Sat Jan 30 19:07:57 2021	1612030077	0	4413	4413	4412
Sat Jan 30 19:07:43 2021	1612030063	0	4413	4414	4413
Sat Jan 30 19:07:57 2021	1612030077	0	4414	4414	4414
Sat Jan 30 19:08:07 2021	1612030087	0	4414	4414	4414
Sat Jan 30 19:07:21 2021	1612030041	0	4415	4415	4414
Sat Jan 30 19:07:57 2021	1612030077	0	4417	4417	4417
Sat Jan 30 19:07:57 2021	1612030077	0	4419	4419	4418
Sat Jan 30 19:07:21 2021	1612030041	0	4419	4419	4418
Sat Jan 30 19:07:43 2021	1612030063	0	4422	4422	4421
Sat Jan 30 19:07:18 2021	1612030038	0	4422	4422	4419
Sat Jan 30 19:07:44 2021	1612030064	0	4423	4423	4422
Sat Jan 30 19:07:09 2021	1612030029	0	4424	4424	4424
Sat Jan 30 19:08:08 2021	1612030088	0	4424	4424	4424
Sat Jan 30 19:07:09 2021	1612030029	0	4425	4425	4424
Sat Jan 30 19:07:44 2021	1612030064	0	4425	4426	4425
Sat Jan 30 19:07:09 2021	1612030029	0	4425	4426	4425
Sat Jan 30 19:07:43 2021	1612030063	0	4426	4426	4425
Sat Jan 30 19:07:43 2021	1612030063	0	4426	4426	4426
Sat Jan 30 19:07:18 2021	1612030038	0	4426	4427	4426
Sat Jan 30 19:07:53 2021	1612030073	0	4427	4427	4426
Sat Jan 30 19:07:45 2021	1612030065	0	4429	4429	4428
Sat Jan 30 19:07:18 2021	1612030038	0	4430	4430	4430
Sat Jan 30 19:08:10 2021	1612030090	0	4433	4433	4432
Sat Jan 30 19:07:45 2021	1612030065	0	4435	4435	4434
Sat Jan 30 19:07:43 2021	1612030063	0	4436	4436	4436
Sat Jan 30 19:07:09 2021	1612030029	0	4437	4437	4437
Sat Jan 30 19:08:11 2021	1612030091	0	4438	4438	4437
Sat Jan 30 19:07:43 2021	1612030063	0	4438	4438	4438
Sat Jan 30 19:07:34 2021	1612030054	0	4438	4439	4438
Sat Jan 30 19:07:04 2021	1612030024	0	4439	4439	4438
Sat Jan 30 19:07:15 2021	1612030035	0	4440	4441	4440
Sat Jan 30 19:07:09 2021	1612030029	0	4441	4441	4441
Sat Jan 30 19:07:46 2021	1612030066	0	4442	4442	4441
Sat Jan 30 19:07:18 2021	1612030038	0	4442	4443	4442
Sat Jan 30 19:07:34 2021	1612030054	0	4445	4445	4445
Sat Jan 30 19:07:18 2021	1612030038	0	4446	4446	4446
Sat Jan 30 19:07:46 2021	1612030066	0	4446	4447	4446
Sat Jan 30 19:08:09 2021	1612030089	0	4447	4447	4446
Sat Jan 30 19:07:43 2021	1612030063	0	4452	4452	4451
Sat Jan 30 19:06:54 2021	1612030014	2	4451	4453	4451
Sat Jan 30 19:07:39 2021	1612030059	0	4455	4455	4454
Sat Jan 30 19:07:46 2021	1612030066	0	4455	4455	4454
Sat Jan 30 19:07:04 2021	1612030024	0	4457	4458	4457
Sat Jan 30 19:07:46 2021	1612030066	0	4458	4458	4457
Sat Jan 30 19:07:34 2021	1612030054	0	4459	4459	4459
Sat Jan 30 19:07:09 2021	1612030029	0	4462	4462	4462
Sat Jan 30 19:07:52 2021	1612030072	0	4466	4466	4459
Sat Jan 30 19:07:46 2021	1612030066	0	4467	4467	4466
Sat Jan 30 19:07:18 2021	1612030038	0	4469	4469	4468
Sat Jan 30 19:07:20 2021	1612030040	0	4470	4470	4469
Sat Jan 30 19:08:07 2021	1612030087	0	4472	4472	4471
Sat Jan 30 19:08:10 2021	1612030090	0	4473	4473	4473
Sat Jan 30 19:07:39 2021	1612030059	0	4475	4475	4474
Sat Jan 30 19:07:41 2021	1612030061	0	4477	4477	4476
Sat Jan 30 19:07:25 2021	1612030045	0	4477	4477	4476
Sat Jan 30 19:07:34 2021	1612030054	0	4477	4477	4477
Sat Jan 30 19:07:25 2021	1612030045	0	4478	4479	4477
Sat Jan 30 19:07:20 2021	1612030040	0	4482	4482	4481
Sat Jan 30 19:08:10 2021	1612030090	0	4482	4483	4482
Sat Jan 30 19:07:42 2021	1612030062	0	4483	4483	4483
Sat Jan 30 19:07:42 2021	1612030062	0	4483	4484	4483
Sat Jan 30 19:07:09 2021	1612030029	0	4487	4487	4486
Sat Jan 30 19:07:46 2021	1612030066	0	4487	4487	4486
Sat Jan 30 19:07:34 2021	1612030054	0	4487	4487	4486
Sat Jan 30 19:07:42 2021	1612030062	0	4488	4488	4487
Sat Jan 30 19:07:39 2021	1612030059	0	4489	4489	4488
Sat Jan 30 19:07:46 2021	1612030066	0	4490	4490	4490
Sat Jan 30 19:06:59 2021	1612030019	0	4492	4492	4491
Sat Jan 30 19:08:03 2021	1612030083	0	4492	4492	4492
Sat Jan 30 19:07:20 2021	1612030040	0	4494	4495	4494
Sat Jan 30 19:07:41 2021	1612030061	0	4496	4496	4495
Sat Jan 30 19:07:20 2021	1612030040	0	4497	4497	4496
Sat Jan 30 19:07:09 2021	1612030029	0	4498	4498	4497
Sat Jan 30 19:07:42 2021	1612030062	0	4500	4500	4499
Sat Jan 30 19:08:03 2021	1612030083	0	4500	4500	4500
Sat Jan 30 19:07:05 2021	1612030025	0	4501	4501	4500
Sat Jan 30 19:07:42 2021	1612030062	0	4503	4503	4497
Sat Jan 30 19:07:05 2021	1612030025	0	4504	4505	4503
Sat Jan 30 19:07:20 2021	1612030040	0	4505	4506	4505
Sat Jan 30 19:07:34 2021	1612030054	0	4506	4506	4505
Sat Jan 30 19:07:46 2021	1612030066	0	4507	4507	4505
Sat Jan 30 19:08:03 2021	1612030083	0	4507	4507	4507
Sat Jan 30 19:07:39 2021	1612030059	0	4507	4508	4507
Sat Jan 30 19:08:03 2021	1612030083	0	4510	4511	4510
Sat Jan 30 19:07:09 2021	1612030029	0	4513	4513	4512
Sat Jan 30 19:07:42 2021	1612030062	0	4516	4516	4515
Sat Jan 30 19:07:54 2021	1612030074	0	4516	4516	4515
Sat Jan 30 19:07:09 2021	1612030029	0	4517	4517	4516
Sat Jan 30 19:07:46 2021	1612030066	0	4517	4517	4516
Sat Jan 30 19:07:42 2021	1612030062	0	4518	4518	4517
Sat Jan 30 19:07:41 2021	1612030061	0	4520	4521	4520
Sat Jan 30 19:07:34 2021	1612030054	0	4521	4521	4520
Sat Jan 30 19:08:07 2021	1612030087	1	4521	4522	4520
Sat Jan 30 19:07:34 2021	1612030054	0	4522	4522	4522
Sat Jan 30 19:07:45 2021	1612030065	0	4523	4523	4522
Sat Jan 30 19:07:34 2021	1612030054	0	4523	4523	4522
Sat Jan 30 19:07:34 2021	1612030054	0	4523	4524	4523
Sat Jan 30 19:07:38 2021	1612030058	0	4524	4524	4524
Sat Jan 30 19:08:08 2021	1612030088	0	4525	4525	4524
Sat Jan 30 19:07:20 2021	1612030040	0	4527	4527	4526
Sat Jan 30 19:07:42 2021	1612030062	0	4527	4528	4527
Sat Jan 30 19:07:05 2021	1612030025	0	4528	4528	4528
Sat Jan 30 19:07:37 2021	1612030057	0	4530	4531	4530
Sat Jan 30 19:08:06 2021	1612030086	0	4531	4531	4529
Sat Jan 30 19:07:42 2021	1612030062	0	4531	4531	4530
Sat Jan 30 19:07:20 2021	1612030040	0	4532	4532	4531
Sat Jan 30 19:07:34 2021	1612030054	0	4533	4533	4533
Sat Jan 30 19:07:34 2021	1612030054	0	4534	4534	4533
Sat Jan 30 19:07:39 2021	1612030059	0	4534	4534	4534
Sat Jan 30 19:07:20 2021	1612030040	0	4535	4535	4535
Sat Jan 30 19:07:32 2021	1612030052	0	4536	4536	4536
Sat Jan 30 19:07:42 2021	1612030062	0	4537	4537	4536
Sat Jan 30 19:07:05 2021	1612030025	0	4538	4538	4537
Sat Jan 30 19:07:32 2021	1612030052	0	4538	4538	4537
Sat Jan 30 19:07:24 2021	1612030044	0	4538	4538	4536
Sat Jan 30 19:07:42 2021	1612030062	0	4540	4540	4540
Sat Jan 30 19:07:42 2021	1612030062	0	4541	4541	4540
Sat Jan 30 19:07:41 2021	1612030061	0	4541	4541	4541
Sat Jan 30 19:07:20 2021	1612030040	0	4542	4542	4541
Sat Jan 30 19:07:45 2021	1612030065	0	4544	4544	4543
Sat Jan 30 19:07:42 2021	1612030062	0	4544	4544	4543
Sat Jan 30 19:07:05 2021	1612030025	0	4544	4544	4543
Sat Jan 30 19:07:09 2021	1612030029	0	4546	4547	4546
Sat Jan 30 19:07:20 2021	1612030040	0	4548	4548	4548
Sat Jan 30 19:07:23 2021	1612030043	0	4548	4548	4548
Sat Jan 30 19:08:07 2021	1612030087	0	4549	4549	4548
Sat Jan 30 19:08:03 2021	1612030083	0	4550	4550	4549
Sat Jan 30 19:07:45 2021	1612030065	0	4551	4551	4550
Sat Jan 30 19:07:34 2021	1612030054	0	4551	4551	4550
Sat Jan 30 19:07:46 2021	1612030066	0	4555	4555	4554
Sat Jan 30 19:07:38 2021	1612030058	0	4555	4556	4555
Sat Jan 30 19:07:09 2021	1612030029	0	4556	4556	4556
Sat Jan 30 19:07:20 2021	1612030040	0	4556	4556	4556
Sat Jan 30 19:07:38 2021	1612030058	0	4560	4560	4559
Sat Jan 30 19:07:38 2021	1612030058	0	4560	4561	4560
Sat Jan 30 19:08:01 2021	1612030081	0	4561	4562	4561
Sat Jan 30 19:07:39 2021	1612030059	0	4562	4562	4561
Sat Jan 30 19:07:56 2021	1612030076	0	4563	4563	4562
Sat Jan 30 19:07:20 2021	1612030040	0	4563	4563	4562
Sat Jan 30 19:07:48 2021	1612030068	0	4564	4565	4564
Sat Jan 30 19:07:23 2021	1612030043	0	4564	4565	4564
Sat Jan 30 19:07:34 2021	1612030054	0	4564	4565	4564
Sat Jan 30 19:07:05 2021	1612030025	0	4566	4567	4566
Sat Jan 30 19:07:38 2021	1612030058	0	4567	4567	4566
Sat Jan 30 19:07:45 2021	1612030065	0	4567	4567	4566
Sat Jan 30 19:07:45 2021	1612030065	0	4568	4568	4567
Sat Jan 30 19:07:24 2021	1612030044	0	4568	4568	4567
Sat Jan 30 19:07:20 2021	1612030040	1	4568	4569	4568
Sat Jan 30 19:07:41 2021	1612030061	0	4570	4570	4559
Sat Jan 30 19:07:23 2021	1612030043	0	4570	4570	4569
Sat Jan 30 19:07:32 2021	1612030052	0	4575	4575	4574
Sat Jan 30 19:07:45 2021	1612030065	0	4575	4575	4575
Sat Jan 30 19:07:40 2021	1612030060	0	4575	4575	4575
Sat Jan 30 19:07:05 2021	1612030025	0	4577	4578	4577
Sat Jan 30 19:07:24 2021	1612030044	0	4581	4582	4581
Sat Jan 30 19:07:40 2021	1612030060	0	4584	4584	4584
Sat Jan 30 19:07:32 2021	1612030052	0	4588	4588	4588
Sat Jan 30 19:08:09 2021	1612030089	0	4590	4590	4589
Sat Jan 30 19:07:23 2021	1612030043	0	4590	4590	4589
Sat Jan 30 19:07:32 2021	1612030052	0	4590	4590	4590
Sat Jan 30 19:07:24 2021	1612030044	0	4590	4590	4590
Sat Jan 30 19:07:05 2021	1612030025	0	4595	4595	4595
Sat Jan 30 19:07:40 2021	1612030060	0	4596	4596	4595
Sat Jan 30 19:07:45 2021	1612030065	0	4597	4597	4596
Sat Jan 30 19:07:37 2021	1612030057	0	4601	4601	4601
Sat Jan 30 19:07:40 2021	1612030060	0	4601	4602	4601
Sat Jan 30 19:06:54 2021	1612030014	1	4601	4602	4600
Sat Jan 30 19:07:34 2021	1612030054	0	4606	4606	4605
Sat Jan 30 19:07:39 2021	1612030059	0	4607	4608	4607
Sat Jan 30 19:07:40 2021	1612030060	0	4608	4608	4607
Sat Jan 30 19:07:53 2021	1612030073	0	4609	4609	4608
Sat Jan 30 19:07:05 2021	1612030025	0	4609	4609	4609
Sat Jan 30 19:07:24 2021	1612030044	0	4610	4610	4609
Sat Jan 30 19:07:24 2021	1612030044	0	4611	4611	4610
Sat Jan 30 19:07:05 2021	1612030025	0	4612	4612	4611
Sat Jan 30 19:07:48 2021	1612030068	0	4612	4612	4611
Sat Jan 30 19:08:08 2021	1612030088	0	4613	4613	4612
Sat Jan 30 19:07:24 2021	1612030044	0	4613	4613	4612
Sat Jan 30 19:07:05 2021	1612030025	0	4614	4614	4613
Sat Jan 30 19:07:11 2021	1612030031	0	4614	4614	4614
Sat Jan 30 19:07:36 2021	1612030056	0	4614	4614	4614
Sat Jan 30 19:07:23 2021	1612030043	0	4615	4616	4615
Sat Jan 30 19:07:45 2021	1612030065	0	4616	4617	4616
Sat Jan 30 19:07:05 2021	1612030025	0	4619	4619	4618
Sat Jan 30 19:07:40 2021	1612030060	0	4619	4619	4619
Sat Jan 30 19:07:40 2021	1612030060	0	4620	4620	4619
Sat Jan 30 19:07:05 2021	1612030025	0	4621	4621	4620
Sat Jan 30 19:07:49 2021	1612030069	0	4621	4621	4620
Sat Jan 30 19:07:29 2021	1612030049	0	4624	4624	4623
Sat Jan 30 19:07:32 2021	1612030052	0	4624	4624	4624
Sat Jan 30 19:07:05 2021	1612030025	0	4628	4628	4627
Sat Jan 30 19:07:34 2021	1612030054	0	4628	4628	4627
Sat Jan 30 19:07:56 2021	1612030076	0	4628	4628	4628
Sat Jan 30 19:07:56 2021	1612030076	0	4629	4629	4626
Sat Jan 30 19:07:32 2021	1612030052	0	4631	4631	4630
Sat Jan 30 19:07:56 2021	1612030076	0	4631	4631	4630
Sat Jan 30 19:07:55 2021	1612030075	0	4631	4631	4630
Sat Jan 30 19:08:07 2021	1612030087	0	4631	4632	4630
Sat Jan 30 19:07:55 2021	1612030075	0	4632	4632	4631
Sat Jan 30 19:07:32 2021	1612030052	0	4632	4632	4632
Sat Jan 30 19:07:23 2021	1612030043	0	4634	4634	4634
Sat Jan 30 19:07:42 2021	1612030062	0	4635	4635	4634
Sat Jan 30 19:07:55 2021	1612030075	0	4635	4635	4634
Sat Jan 30 19:07:05 2021	1612030025	0	4635	4635	4635
Sat Jan 30 19:07:11 2021	1612030031	0	4636	4636	4635
Sat Jan 30 19:07:56 2021	1612030076	0	4637	4637	4636
Sat Jan 30 19:07:29 2021	1612030049	0	4637	4637	4636
Sat Jan 30 19:07:56 2021	1612030076	0	4637	4637	4636
Sat Jan 30 19:07:05 2021	1612030025	0	4637	4637	4637
Sat Jan 30 19:07:37 2021	1612030057	0	4637	4638	4637
Sat Jan 30 19:07:23 2021	1612030043	0	4640	4640	4639
Sat Jan 30 19:07:37 2021	1612030057	0	4641	4641	4640
Sat Jan 30 19:07:40 2021	1612030060	0	4641	4642	4641
Sat Jan 30 19:07:23 2021	1612030043	0	4642	4642	4641
Sat Jan 30 19:07:37 2021	1612030057	0	4646	4646	4646
Sat Jan 30 19:07:11 2021	1612030031	0	4647	4647	4646
Sat Jan 30 19:07:11 2021	1612030031	0	4647	4648	4647
Sat Jan 30 19:07:36 2021	1612030056	0	4648	4648	4647
Sat Jan 30 19:07:56 2021	1612030076	0	4649	4649	4648
Sat Jan 30 19:07:37 2021	1612030057	0	4649	4649	4649
Sat Jan 30 19:07:31 2021	1612030051	0	4652	4652	4651
Sat Jan 30 19:07:56 2021	1612030076	0	4653	4653	4652
Sat Jan 30 19:07:29 2021	1612030049	0	4653	4653	4652
Sat Jan 30 19:07:10 2021	1612030030	0	4655	4655	4654
Sat Jan 30 19:07:23 2021	1612030043	0	4656	4656	4655
Sat Jan 30 19:07:23 2021	1612030043	0	4656	4656	4656
Sat Jan 30 19:07:23 2021	1612030043	0	4657	4657	4656
Sat Jan 30 19:07:37 2021	1612030057	0	4657	4657	4656
Sat Jan 30 19:07:32 2021	1612030052	0	4657	4657	4656
Sat Jan 30 19:07:56 2021	1612030076	0	4657	4657	4657
Sat Jan 30 19:08:00 2021	1612030080	1	4657	4658	4656
Sat Jan 30 19:07:05 2021	1612030025	0	4658	4658	4658
Sat Jan 30 19:07:29 2021	1612030049	0	4659	4659	4659
Sat Jan 30 19:07:29 2021	1612030049	0	4661	4661	4660
Sat Jan 30 19:07:36 2021	1612030056	0	4661	4662	4661
Sat Jan 30 19:07:05 2021	1612030025	0	4661	4662	4661
Sat Jan 30 19:07:05 2021	1612030025	0	4662	4662	4661
Sat Jan 30 19:07:20 2021	1612030040	0	4662	4662	4662
Sat Jan 30 19:08:06 2021	1612030086	0	4664	4664	4664
Sat Jan 30 19:07:10 2021	1612030030	0	4666	4666	4665
Sat Jan 30 19:07:24 2021	1612030044	0	4666	4666	4666
Sat Jan 30 19:07:31 2021	1612030051	0	4666	4667	4666
Sat Jan 30 19:07:50 2021	1612030070	0	4666	4667	4666
Sat Jan 30 19:07:11 2021	1612030031	0	4666	4667	4666
Sat Jan 30 19:07:48 2021	1612030068	0	4667	4667	4666
Sat Jan 30 19:07:23 2021	1612030043	0	4668	4668	4667
Sat Jan 30 19:07:11 2021	1612030031	0	4668	4668	4667
Sat Jan 30 19:07:29 2021	1612030049	0	4669	4669	4668
Sat Jan 30 19:07:11 2021	1612030031	0	4671	4672	4671
Sat Jan 30 19:08:05 2021	1612030085	0	4671	4672	4671
Sat Jan 30 19:07:51 2021	1612030071	0	4672	4672	4671
Sat Jan 30 19:07:29 2021	1612030049	0	4672	4673	4672
Sat Jan 30 19:07:10 2021	1612030030	0	4673	4673	4673
Sat Jan 30 19:07:56 2021	1612030076	0	4673	4673	4673
Sat Jan 30 19:07:43 2021	1612030063	0	4676	4676	4675
Sat Jan 30 19:07:10 2021	1612030030	0	4676	4676	4675
Sat Jan 30 19:07:55 2021	1612030075	0	4676	4677	4676
Sat Jan 30 19:07:05 2021	1612030025	0	4677	4677	4676
Sat Jan 30 19:07:23 2021	1612030043	0	4677	4677	4676
Sat Jan 30 19:07:11 2021	1612030031	0	4678	4678	4677
Sat Jan 30 19:08:07 2021	1612030087	0	4680	4680	4679
Sat Jan 30 19:07:45 2021	1612030065	0	4682	4682	4682
Sat Jan 30 19:07:10 2021	1612030030	0	4682	4682	4682
Sat Jan 30 19:07:11 2021	1612030031	0	4684	4684	4683
